Document1,Document2,Similarity%
datasets/real/doc_61.txt,datasets/real/doc_70.txt,4.55
datasets/real/doc_61.txt,datasets/real/doc_71.txt,12.20
datasets/real/doc_61.txt,datasets/real/doc_72.txt,11.11
datasets/real/doc_61.txt,datasets/real/doc_73.txt,9.88
datasets/real/doc_61.txt,datasets/real/doc_74.txt,11.11
datasets/real/doc_61.txt,datasets/real/doc_75.txt,8.24
datasets/real/doc_61.txt,datasets/real/doc_76.txt,13.41
datasets/real/doc_61.txt,datasets/real/doc_77.txt,9.88
datasets/real/doc_61.txt,datasets/real/doc_78.txt,24.29
datasets/real/doc_61.txt,datasets/real/doc_79.txt,13.41
datasets/real/doc_61.txt,datasets/real/doc_80.txt,17.95
datasets/real/doc_61.txt,datasets/real/doc_81.txt,9.52
datasets/real/doc_61.txt,datasets/real/doc_82.txt,16.67
datasets/real/doc_61.txt,datasets/real/doc_83.txt,18.67
datasets/real/doc_61.txt,datasets/real/doc_84.txt,16.46
datasets/real/doc_61.txt,datasets/real/doc_85.txt,27.03
datasets/real/doc_61.txt,datasets/real/doc_86.txt,18.42
datasets/real/doc_61.txt,datasets/real/doc_87.txt,39.39
datasets/real/doc_61.txt,datasets/real/doc_88.txt,40.00
datasets/real/doc_61.txt,datasets/real/doc_89.txt,14.81
datasets/real/doc_61.txt,datasets/real/doc_90.txt,21.05
datasets/real/doc_61.txt,datasets/real/doc_91.txt,5.88
datasets/real/doc_61.txt,datasets/real/doc_92.txt,7.06
datasets/real/doc_61.txt,datasets/real/doc_93.txt,24.00
datasets/real/doc_61.txt,datasets/real/doc_94.txt,22.37
datasets/real/doc_61.txt,datasets/real/doc_95.txt,12.66
datasets/real/doc_61.txt,datasets/real/doc_96.txt,28.77
datasets/real/doc_61.txt,datasets/real/doc_97.txt,33.33
datasets/real/doc_61.txt,datasets/real/doc_98.txt,27.40
datasets/real/doc_61.txt,datasets/real/doc_99.txt,8.05
datasets/real/doc_61.txt,datasets/real/doc_100.txt,18.18
datasets/real/doc_62.txt,datasets/real/doc_63.txt,10.39
datasets/real/doc_62.txt,datasets/real/doc_64.txt,12.66
datasets/real/doc_62.txt,datasets/real/doc_65.txt,6.17
datasets/real/doc_62.txt,datasets/real/doc_66.txt,7.41
datasets/real/doc_62.txt,datasets/real/doc_67.txt,11.69
datasets/real/doc_62.txt,datasets/real/doc_68.txt,18.92
datasets/real/doc_62.txt,datasets/real/doc_69.txt,12.16
datasets/real/doc_62.txt,datasets/real/doc_70.txt,4.76
datasets/real/doc_62.txt,datasets/real/doc_71.txt,2.33
datasets/real/doc_62.txt,datasets/real/doc_72.txt,6.17
datasets/real/doc_62.txt,datasets/real/doc_73.txt,6.25
datasets/real/doc_62.txt,datasets/real/doc_74.txt,11.69
datasets/real/doc_62.txt,datasets/real/doc_75.txt,3.53
datasets/real/doc_62.txt,datasets/real/doc_76.txt,5.95
datasets/real/doc_62.txt,datasets/real/doc_77.txt,7.59
datasets/real/doc_62.txt,datasets/real/doc_78.txt,7.79
datasets/real/doc_62.txt,datasets/real/doc_79.txt,5.95
datasets/real/doc_62.txt,datasets/real/doc_80.txt,7.32
datasets/real/doc_62.txt,datasets/real/doc_81.txt,4.76
datasets/real/doc_62.txt,datasets/real/doc_82.txt,7.41
datasets/real/doc_62.txt,datasets/real/doc_83.txt,11.84
datasets/real/doc_62.txt,datasets/real/doc_84.txt,11.39
datasets/real/doc_62.txt,datasets/real/doc_85.txt,15.38
datasets/real/doc_62.txt,datasets/real/doc_86.txt,16.22
datasets/real/doc_62.txt,datasets/real/doc_87.txt,14.29
datasets/real/doc_62.txt,datasets/real/doc_88.txt,11.54
datasets/real/doc_62.txt,datasets/real/doc_89.txt,3.49
datasets/real/doc_62.txt,datasets/real/doc_90.txt,7.32
datasets/real/doc_62.txt,datasets/real/doc_91.txt,2.38
datasets/real/doc_62.txt,datasets/real/doc_92.txt,1.16
datasets/real/doc_62.txt,datasets/real/doc_93.txt,8.54
datasets/real/doc_62.txt,datasets/real/doc_94.txt,15.58
datasets/real/doc_62.txt,datasets/real/doc_95.txt,8.97
datasets/real/doc_62.txt,datasets/real/doc_96.txt,15.38
datasets/real/doc_62.txt,datasets/real/doc_97.txt,18.92
datasets/real/doc_62.txt,datasets/real/doc_98.txt,14.10
datasets/real/doc_62.txt,datasets/real/doc_99.txt,3.45
datasets/real/doc_62.txt,datasets/real/doc_100.txt,11.54
datasets/real/doc_63.txt,datasets/real/doc_64.txt,11.39
datasets/real/doc_63.txt,datasets/real/doc_65.txt,13.33
datasets/real/doc_63.txt,datasets/real/doc_66.txt,7.50
datasets/real/doc_63.txt,datasets/real/doc_67.txt,13.33
datasets/real/doc_63.txt,datasets/real/doc_68.txt,16.00
datasets/real/doc_63.txt,datasets/real/doc_69.txt,10.81
datasets/real/doc_63.txt,datasets/real/doc_70.txt,2.35
datasets/real/doc_63.txt,datasets/real/doc_71.txt,4.82
datasets/real/doc_63.txt,datasets/real/doc_72.txt,0.00
datasets/real/doc_63.txt,datasets/real/doc_73.txt,7.69
datasets/real/doc_63.txt,datasets/real/doc_74.txt,4.94
datasets/real/doc_63.txt,datasets/real/doc_75.txt,4.82
datasets/real/doc_63.txt,datasets/real/doc_76.txt,6.02
datasets/real/doc_63.txt,datasets/real/doc_77.txt,3.70
datasets/real/doc_63.txt,datasets/real/doc_78.txt,13.89
datasets/real/doc_63.txt,datasets/real/doc_79.txt,8.64
datasets/real/doc_63.txt,datasets/real/doc_80.txt,6.10
datasets/real/doc_63.txt,datasets/real/doc_81.txt,2.35
datasets/real/doc_63.txt,datasets/real/doc_82.txt,11.69
datasets/real/doc_63.txt,datasets/real/doc_83.txt,9.09
datasets/real/doc_63.txt,datasets/real/doc_84.txt,3.57
datasets/real/doc_63.txt,datasets/real/doc_85.txt,11.25
datasets/real/doc_63.txt,datasets/real/doc_86.txt,6.25
datasets/real/doc_63.txt,datasets/real/doc_87.txt,17.57
datasets/real/doc_63.txt,datasets/real/doc_88.txt,13.16
datasets/real/doc_63.txt,datasets/real/doc_89.txt,10.00
datasets/real/doc_63.txt,datasets/real/doc_90.txt,12.99
datasets/real/doc_63.txt,datasets/real/doc_91.txt,4.94
datasets/real/doc_63.txt,datasets/real/doc_92.txt,2.38
datasets/real/doc_63.txt,datasets/real/doc_93.txt,12.82
datasets/real/doc_63.txt,datasets/real/doc_94.txt,11.39
datasets/real/doc_63.txt,datasets/real/doc_95.txt,6.33
datasets/real/doc_63.txt,datasets/real/doc_96.txt,18.67
datasets/real/doc_63.txt,datasets/real/doc_97.txt,17.57
datasets/real/doc_63.txt,datasets/real/doc_98.txt,17.33
datasets/real/doc_63.txt,datasets/real/doc_99.txt,5.95
datasets/real/doc_63.txt,datasets/real/doc_100.txt,8.86
datasets/real/doc_64.txt,datasets/real/doc_65.txt,17.11
datasets/real/doc_64.txt,datasets/real/doc_66.txt,12.50
datasets/real/doc_64.txt,datasets/real/doc_67.txt,9.88
datasets/real/doc_64.txt,datasets/real/doc_68.txt,18.18
datasets/real/doc_64.txt,datasets/real/doc_69.txt,11.69
datasets/real/doc_64.txt,datasets/real/doc_70.txt,7.06
datasets/real/doc_64.txt,datasets/real/doc_71.txt,4.60
datasets/real/doc_64.txt,datasets/real/doc_72.txt,9.88
datasets/real/doc_64.txt,datasets/real/doc_73.txt,11.39
datasets/real/doc_64.txt,datasets/real/doc_74.txt,8.54
datasets/real/doc_64.txt,datasets/real/doc_75.txt,8.33
datasets/real/doc_64.txt,datasets/real/doc_76.txt,8.24
datasets/real/doc_64.txt,datasets/real/doc_77.txt,11.39
datasets/real/doc_64.txt,datasets/real/doc_78.txt,16.22
datasets/real/doc_64.txt,datasets/real/doc_79.txt,9.52
datasets/real/doc_64.txt,datasets/real/doc_80.txt,8.33
datasets/real/doc_64.txt,datasets/real/doc_81.txt,4.60
datasets/real/doc_64.txt,datasets/real/doc_82.txt,9.76
datasets/real/doc_64.txt,datasets/real/doc_83.txt,14.29
datasets/real/doc_64.txt,datasets/real/doc_84.txt,15.19
datasets/real/doc_64.txt,datasets/real/doc_85.txt,29.17
datasets/real/doc_64.txt,datasets/real/doc_86.txt,21.92
datasets/real/doc_64.txt,datasets/real/doc_87.txt,24.66
datasets/real/doc_64.txt,datasets/real/doc_88.txt,32.35
datasets/real/doc_64.txt,datasets/real/doc_89.txt,8.24
datasets/real/doc_64.txt,datasets/real/doc_90.txt,8.33
datasets/real/doc_64.txt,datasets/real/doc_91.txt,3.49
datasets/real/doc_64.txt,datasets/real/doc_92.txt,4.65
datasets/real/doc_64.txt,datasets/real/doc_93.txt,17.95
datasets/real/doc_64.txt,datasets/real/doc_94.txt,21.05
datasets/real/doc_64.txt,datasets/real/doc_95.txt,7.32
datasets/real/doc_64.txt,datasets/real/doc_96.txt,16.25
datasets/real/doc_64.txt,datasets/real/doc_97.txt,21.33
datasets/real/doc_64.txt,datasets/real/doc_98.txt,19.48
datasets/real/doc_64.txt,datasets/real/doc_99.txt,3.33
datasets/real/doc_64.txt,datasets/real/doc_100.txt,11.11
datasets/real/doc_65.txt,datasets/real/doc_66.txt,6.10
datasets/real/doc_65.txt,datasets/real/doc_67.txt,13.16
datasets/real/doc_65.txt,datasets/real/doc_68.txt,14.29
datasets/real/doc_65.txt,datasets/real/doc_69.txt,12.16
datasets/real/doc_65.txt,datasets/real/doc_70.txt,6.02
datasets/real/doc_65.txt,datasets/real/doc_71.txt,11.39
datasets/real/doc_65.txt,datasets/real/doc_72.txt,2.38
datasets/real/doc_65.txt,datasets/real/doc_73.txt,14.86
datasets/real/doc_65.txt,datasets/real/doc_74.txt,6.17
datasets/real/doc_65.txt,datasets/real/doc_75.txt,4.76
datasets/real/doc_65.txt,datasets/real/doc_76.txt,8.54
datasets/real/doc_65.txt,datasets/real/doc_77.txt,7.59
datasets/real/doc_65.txt,datasets/real/doc_78.txt,18.57
datasets/real/doc_65.txt,datasets/real/doc_79.txt,11.25
datasets/real/doc_65.txt,datasets/real/doc_80.txt,11.39
datasets/real/doc_65.txt,datasets/real/doc_81.txt,4.76
datasets/real/doc_65.txt,datasets/real/doc_82.txt,11.54
datasets/real/doc_65.txt,datasets/real/doc_83.txt,10.39
datasets/real/doc_65.txt,datasets/real/doc_84.txt,10.00
datasets/real/doc_65.txt,datasets/real/doc_85.txt,21.62
datasets/real/doc_65.txt,datasets/real/doc_86.txt,19.44
datasets/real/doc_65.txt,datasets/real/doc_87.txt,25.71
datasets/real/doc_65.txt,datasets/real/doc_88.txt,27.94
datasets/real/doc_65.txt,datasets/real/doc_89.txt,7.23
datasets/real/doc_65.txt,datasets/real/doc_90.txt,10.00
datasets/real/doc_65.txt,datasets/real/doc_91.txt,4.88
datasets/real/doc_65.txt,datasets/real/doc_92.txt,6.10
datasets/real/doc_65.txt,datasets/real/doc_93.txt,18.67
datasets/real/doc_65.txt,datasets/real/doc_94.txt,12.66
datasets/real/doc_65.txt,datasets/real/doc_95.txt,6.25
datasets/real/doc_65.txt,datasets/real/doc_96.txt,20.00
datasets/real/doc_65.txt,datasets/real/doc_97.txt,20.55
datasets/real/doc_65.txt,datasets/real/doc_98.txt,23.61
datasets/real/doc_65.txt,datasets/real/doc_99.txt,3.45
datasets/real/doc_65.txt,datasets/real/doc_100.txt,16.00
datasets/real/doc_66.txt,datasets/real/doc_67.txt,7.41
datasets/real/doc_66.txt,datasets/real/doc_68.txt,9.88
datasets/real/doc_66.txt,datasets/real/doc_69.txt,9.09
datasets/real/doc_66.txt,datasets/real/doc_70.txt,4.71
datasets/real/doc_66.txt,datasets/real/doc_71.txt,0.00
datasets/real/doc_66.txt,datasets/real/doc_72.txt,8.75
datasets/real/doc_66.txt,datasets/real/doc_73.txt,8.86
datasets/real/doc_66.txt,datasets/real/doc_74.txt,8.75
datasets/real/doc_66.txt,datasets/real/doc_75.txt,5.95
datasets/real/doc_66.txt,datasets/real/doc_76.txt,4.65
datasets/real/doc_66.txt,datasets/real/doc_77.txt,6.17
datasets/real/doc_66.txt,datasets/real/doc_78.txt,7.69
datasets/real/doc_66.txt,datasets/real/doc_79.txt,2.27
datasets/real/doc_66.txt,datasets/real/doc_80.txt,8.54
datasets/real/doc_66.txt,datasets/real/doc_81.txt,5.95
datasets/real/doc_66.txt,datasets/real/doc_82.txt,2.33
datasets/real/doc_66.txt,datasets/real/doc_83.txt,11.69
datasets/real/doc_66.txt,datasets/real/doc_84.txt,5.95
datasets/real/doc_66.txt,datasets/real/doc_85.txt,15.19
datasets/real/doc_66.txt,datasets/real/doc_86.txt,8.75
datasets/real/doc_66.txt,datasets/real/doc_87.txt,14.10
datasets/real/doc_66.txt,datasets/real/doc_88.txt,12.82
datasets/real/doc_66.txt,datasets/real/doc_89.txt,4.65
datasets/real/doc_66.txt,datasets/real/doc_90.txt,5.95
datasets/real/doc_66.txt,datasets/real/doc_91.txt,1.16
datasets/real/doc_66.txt,datasets/real/doc_92.txt,3.53
datasets/real/doc_66.txt,datasets/real/doc_93.txt,12.50
datasets/real/doc_66.txt,datasets/real/doc_94.txt,16.88
datasets/real/doc_66.txt,datasets/real/doc_95.txt,3.61
datasets/real/doc_66.txt,datasets/real/doc_96.txt,12.35
datasets/real/doc_66.txt,datasets/real/doc_97.txt,17.11
datasets/real/doc_66.txt,datasets/real/doc_98.txt,8.43
datasets/real/doc_66.txt,datasets/real/doc_99.txt,4.60
datasets/real/doc_66.txt,datasets/real/doc_100.txt,10.00
datasets/real/doc_67.txt,datasets/real/doc_68.txt,25.71
datasets/real/doc_67.txt,datasets/real/doc_69.txt,7.79
datasets/real/doc_67.txt,datasets/real/doc_70.txt,10.00
datasets/real/doc_67.txt,datasets/real/doc_71.txt,8.64
datasets/real/doc_67.txt,datasets/real/doc_72.txt,7.50
datasets/real/doc_67.txt,datasets/real/doc_73.txt,18.06
datasets/real/doc_67.txt,datasets/real/doc_74.txt,8.86
datasets/real/doc_67.txt,datasets/real/doc_75.txt,7.32
datasets/real/doc_67.txt,datasets/real/doc_76.txt,14.10
datasets/real/doc_67.txt,datasets/real/doc_77.txt,11.84
datasets/real/doc_67.txt,datasets/real/doc_78.txt,9.21
datasets/real/doc_67.txt,datasets/real/doc_79.txt,7.23
datasets/real/doc_67.txt,datasets/real/doc_80.txt,14.29
datasets/real/doc_67.txt,datasets/real/doc_81.txt,11.39
datasets/real/doc_67.txt,datasets/real/doc_82.txt,11.54
datasets/real/doc_67.txt,datasets/real/doc_83.txt,14.86
datasets/real/doc_67.txt,datasets/real/doc_84.txt,17.33
datasets/real/doc_67.txt,datasets/real/doc_85.txt,21.62
datasets/real/doc_67.txt,datasets/real/doc_86.txt,14.67
datasets/real/doc_67.txt,datasets/real/doc_87.txt,22.22
datasets/real/doc_67.txt,datasets/real/doc_88.txt,22.54
datasets/real/doc_67.txt,datasets/real/doc_89.txt,9.88
datasets/real/doc_67.txt,datasets/real/doc_90.txt,11.39
datasets/real/doc_67.txt,datasets/real/doc_91.txt,6.17
datasets/real/doc_67.txt,datasets/real/doc_92.txt,4.82
datasets/real/doc_67.txt,datasets/real/doc_93.txt,15.58
datasets/real/doc_67.txt,datasets/real/doc_94.txt,23.61
datasets/real/doc_67.txt,datasets/real/doc_95.txt,11.84
datasets/real/doc_67.txt,datasets/real/doc_96.txt,26.76
datasets/real/doc_67.txt,datasets/real/doc_97.txt,31.34
datasets/real/doc_67.txt,datasets/real/doc_98.txt,25.35
datasets/real/doc_67.txt,datasets/real/doc_99.txt,9.76
datasets/real/doc_67.txt,datasets/real/doc_100.txt,12.99
datasets/real/doc_68.txt,datasets/real/doc_69.txt,21.43
datasets/real/doc_68.txt,datasets/real/doc_70.txt,8.43
datasets/real/doc_68.txt,datasets/real/doc_71.txt,13.92
datasets/real/doc_68.txt,datasets/real/doc_72.txt,12.82
datasets/real/doc_68.txt,datasets/real/doc_73.txt,26.09
datasets/real/doc_68.txt,datasets/real/doc_74.txt,22.22
datasets/real/doc_68.txt,datasets/real/doc_75.txt,8.43
datasets/real/doc_68.txt,datasets/real/doc_76.txt,13.75
datasets/real/doc_68.txt,datasets/real/doc_77.txt,6.10
datasets/real/doc_68.txt,datasets/real/doc_78.txt,23.19
datasets/real/doc_68.txt,datasets/real/doc_79.txt,8.33
datasets/real/doc_68.txt,datasets/real/doc_80.txt,23.29
datasets/real/doc_68.txt,datasets/real/doc_81.txt,15.38
datasets/real/doc_68.txt,datasets/real/doc_82.txt,20.27
datasets/real/doc_68.txt,datasets/real/doc_83.txt,24.29
datasets/real/doc_68.txt,datasets/real/doc_84.txt,32.35
datasets/real/doc_68.txt,datasets/real/doc_85.txt,37.31
datasets/real/doc_68.txt,datasets/real/doc_86.txt,25.71
datasets/real/doc_68.txt,datasets/real/doc_87.txt,38.46
datasets/real/doc_68.txt,datasets/real/doc_88.txt,30.88
datasets/real/doc_68.txt,datasets/real/doc_89.txt,16.67
datasets/real/doc_68.txt,datasets/real/doc_90.txt,21.62
datasets/real/doc_68.txt,datasets/real/doc_91.txt,4.76
datasets/real/doc_68.txt,datasets/real/doc_92.txt,9.88
datasets/real/doc_68.txt,datasets/real/doc_93.txt,33.82
datasets/real/doc_68.txt,datasets/real/doc_94.txt,33.82
datasets/real/doc_68.txt,datasets/real/doc_95.txt,12.99
datasets/real/doc_68.txt,datasets/real/doc_96.txt,37.31
datasets/real/doc_68.txt,datasets/real/doc_97.txt,45.16
datasets/real/doc_68.txt,datasets/real/doc_98.txt,30.00
datasets/real/doc_68.txt,datasets/real/doc_99.txt,10.84
datasets/real/doc_68.txt,datasets/real/doc_100.txt,25.35
datasets/real/doc_69.txt,datasets/real/doc_70.txt,4.94
datasets/real/doc_69.txt,datasets/real/doc_71.txt,6.25
datasets/real/doc_69.txt,datasets/real/doc_72.txt,6.41
datasets/real/doc_69.txt,datasets/real/doc_73.txt,6.49
datasets/real/doc_69.txt,datasets/real/doc_74.txt,13.70
datasets/real/doc_69.txt,datasets/real/doc_75.txt,10.39
datasets/real/doc_69.txt,datasets/real/doc_76.txt,2.38
datasets/real/doc_69.txt,datasets/real/doc_77.txt,5.13
datasets/real/doc_69.txt,datasets/real/doc_78.txt,26.98
datasets/real/doc_69.txt,datasets/real/doc_79.txt,7.50
datasets/real/doc_69.txt,datasets/real/doc_80.txt,14.86
datasets/real/doc_69.txt,datasets/real/doc_81.txt,8.97
datasets/real/doc_69.txt,datasets/real/doc_82.txt,13.51
datasets/real/doc_69.txt,datasets/real/doc_83.txt,15.49
datasets/real/doc_69.txt,datasets/real/doc_84.txt,10.39
datasets/real/doc_69.txt,datasets/real/doc_85.txt,19.18
datasets/real/doc_69.txt,datasets/real/doc_86.txt,15.28
datasets/real/doc_69.txt,datasets/real/doc_87.txt,25.00
datasets/real/doc_69.txt,datasets/real/doc_88.txt,20.00
datasets/real/doc_69.txt,datasets/real/doc_89.txt,6.17
datasets/real/doc_69.txt,datasets/real/doc_90.txt,7.59
datasets/real/doc_69.txt,datasets/real/doc_91.txt,5.06
datasets/real/doc_69.txt,datasets/real/doc_92.txt,6.33
datasets/real/doc_69.txt,datasets/real/doc_93.txt,14.67
datasets/real/doc_69.txt,datasets/real/doc_94.txt,11.69
datasets/real/doc_69.txt,datasets/real/doc_95.txt,6.49
datasets/real/doc_69.txt,datasets/real/doc_96.txt,26.09
datasets/real/doc_69.txt,datasets/real/doc_97.txt,21.43
datasets/real/doc_69.txt,datasets/real/doc_98.txt,26.47
datasets/real/doc_69.txt,datasets/real/doc_99.txt,8.75
datasets/real/doc_69.txt,datasets/real/doc_100.txt,10.53
datasets/real/doc_70.txt,datasets/real/doc_71.txt,1.12
datasets/real/doc_70.txt,datasets/real/doc_72.txt,4.76
datasets/real/doc_70.txt,datasets/real/doc_73.txt,6.10
datasets/real/doc_70.txt,datasets/real/doc_74.txt,10.00
datasets/real/doc_70.txt,datasets/real/doc_75.txt,3.45
datasets/real/doc_70.txt,datasets/real/doc_76.txt,7.06
datasets/real/doc_70.txt,datasets/real/doc_77.txt,10.13
datasets/real/doc_70.txt,datasets/real/doc_78.txt,3.66
datasets/real/doc_70.txt,datasets/real/doc_79.txt,2.25
datasets/real/doc_70.txt,datasets/real/doc_80.txt,2.27
datasets/real/doc_70.txt,datasets/real/doc_81.txt,3.45
datasets/real/doc_70.txt,datasets/real/doc_82.txt,7.23
datasets/real/doc_70.txt,datasets/real/doc_83.txt,7.41
datasets/real/doc_70.txt,datasets/real/doc_84.txt,4.65
datasets/real/doc_70.txt,datasets/real/doc_85.txt,12.20
datasets/real/doc_70.txt,datasets/real/doc_86.txt,10.00
datasets/real/doc_70.txt,datasets/real/doc_87.txt,7.14
datasets/real/doc_70.txt,datasets/real/doc_88.txt,8.54
datasets/real/doc_70.txt,datasets/real/doc_89.txt,2.25
datasets/real/doc_70.txt,datasets/real/doc_90.txt,3.45
datasets/real/doc_70.txt,datasets/real/doc_91.txt,0.00
datasets/real/doc_70.txt,datasets/real/doc_92.txt,5.95
datasets/real/doc_70.txt,datasets/real/doc_93.txt,5.81
datasets/real/doc_70.txt,datasets/real/doc_94.txt,10.98
datasets/real/doc_70.txt,datasets/real/doc_95.txt,1.16
datasets/real/doc_70.txt,datasets/real/doc_96.txt,8.24
datasets/real/doc_70.txt,datasets/real/doc_97.txt,15.38
datasets/real/doc_70.txt,datasets/real/doc_98.txt,8.33
datasets/real/doc_70.txt,datasets/real/doc_99.txt,3.37
datasets/real/doc_70.txt,datasets/real/doc_100.txt,2.30
datasets/real/doc_71.txt,datasets/real/doc_72.txt,0.00
datasets/real/doc_71.txt,datasets/real/doc_73.txt,7.41
datasets/real/doc_71.txt,datasets/real/doc_74.txt,3.53
datasets/real/doc_71.txt,datasets/real/doc_75.txt,1.12
datasets/real/doc_71.txt,datasets/real/doc_76.txt,4.60
datasets/real/doc_71.txt,datasets/real/doc_77.txt,4.82
datasets/real/doc_71.txt,datasets/real/doc_78.txt,8.97
datasets/real/doc_71.txt,datasets/real/doc_79.txt,5.81
datasets/real/doc_71.txt,datasets/real/doc_80.txt,5.88
datasets/real/doc_71.txt,datasets/real/doc_81.txt,4.65
datasets/real/doc_71.txt,datasets/real/doc_82.txt,11.25
datasets/real/doc_71.txt,datasets/real/doc_83.txt,6.10
datasets/real/doc_71.txt,datasets/real/doc_84.txt,7.14
datasets/real/doc_71.txt,datasets/real/doc_85.txt,13.58
datasets/real/doc_71.txt,datasets/real/doc_86.txt,8.64
datasets/real/doc_71.txt,datasets/real/doc_87.txt,12.50
datasets/real/doc_71.txt,datasets/real/doc_88.txt,14.10
datasets/real/doc_71.txt,datasets/real/doc_89.txt,8.33
datasets/real/doc_71.txt,datasets/real/doc_90.txt,7.14
datasets/real/doc_71.txt,datasets/real/doc_91.txt,3.53
datasets/real/doc_71.txt,datasets/real/doc_92.txt,5.95
datasets/real/doc_71.txt,datasets/real/doc_93.txt,10.98
datasets/real/doc_71.txt,datasets/real/doc_94.txt,7.06
datasets/real/doc_71.txt,datasets/real/doc_95.txt,3.57
datasets/real/doc_71.txt,datasets/real/doc_96.txt,12.20
datasets/real/doc_71.txt,datasets/real/doc_97.txt,13.92
datasets/real/doc_71.txt,datasets/real/doc_98.txt,15.19
datasets/real/doc_71.txt,datasets/real/doc_99.txt,2.22
datasets/real/doc_71.txt,datasets/real/doc_100.txt,9.88
datasets/real/doc_72.txt,datasets/real/doc_73.txt,8.97
datasets/real/doc_72.txt,datasets/real/doc_74.txt,8.86
datasets/real/doc_72.txt,datasets/real/doc_75.txt,3.53
datasets/real/doc_72.txt,datasets/real/doc_76.txt,5.95
datasets/real/doc_72.txt,datasets/real/doc_77.txt,3.66
datasets/real/doc_72.txt,datasets/real/doc_78.txt,6.41
datasets/real/doc_72.txt,datasets/real/doc_79.txt,5.95
